parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
363,4343,649,43,158,4355,726,837.0,,0.0,UNKNOWN,,,
364,6922,625,132,52,6985,653,716.5,,0.0,UNKNOWN,,,
365,1030,605,33,76,1040,647,525.5,,0.0,UNKNOWN,,,
366,6758,599,97,356,6823,768,2373.0,,0.0,UNKNOWN,,,
367,1636,587,131,114,1702,642,856.0,,0.0,UNKNOWN,,,
368,6689,537,70,60,6716,565,501.0,,0.0,UNKNOWN,,,
369,3217,526,46,126,3236,587,519.5,,0.0,UNKNOWN,,,
370,2180,522,50,67,2211,562,671.5,,0.0,UNKNOWN,,,
371,4384,516,59,201,4410,619,1079.5,,0.0,UNKNOWN,,,
372,6338,472,62,274,6374,607,1932.5,,0.0,UNKNOWN,,,
373,4398,451,35,118,4418,510,533.0,,0.0,UNKNOWN,,,
374,6452,422,236,112,6577,474,1691.0,,0.0,UNKNOWN,,,
375,6611,393,200,175,6707,473,1590.0,,0.0,UNKNOWN,,,
376,5153,390,196,29,5253,406,950.5,,0.0,UNKNOWN,,,
377,5469,372,269,47,5603,399,1326.5,,0.0,UNKNOWN,,,
378,3457,360,162,33,3536,380,804.5,,0.0,UNKNOWN,,,
379,6463,331,146,65,6539,362,852.5,,0.0,UNKNOWN,,,
380,6100,322,251,64,6223,350,1375.5,,0.0,UNKNOWN,,,
381,5898,322,96,22,5947,330,553.0,,0.0,UNKNOWN,,,
382,1379,313,34,91,1397,357,551.0,,0.0,UNKNOWN,,,
383,5219,295,152,26,5300,309,643.5,,0.0,UNKNOWN,,,
384,1772,293,344,383,1942,494,2522.0,,0.0,UNKNOWN,,,
385,4824,287,181,68,4914,323,880.5,,0.0,UNKNOWN,,,
386,1991,31,76,107,2029,79,1466.5,,0.0,UNKNOWN,,,
387,16,2,169,49,88,10,1126.5,,0.0,UNKNOWN,,,
