id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
306,521.0,1.2e-05,4175,1852,4155,1828,40,44,0.909,234.9,0.445,0.119
307,1103.0,2.5e-05,4831,1849,4730,1819,201,62,3.242,466.8,0.581,0.064
308,904.0,2.1e-05,6994,1884,6957,1818,64,136,0.471,346.4,0.396,0.095
309,583.5,1.3e-05,7063,1840,7018,1809,87,62,1.403,238.5,0.484,0.129
310,1130.5,2.6e-05,5703,1823,5679,1808,49,35,1.4,147.8,0.915,0.65
311,667.5,1.5e-05,5768,1835,5746,1804,47,56,0.839,243.0,0.398,0.142
312,749.0,1.7e-05,5621,1831,5593,1802,64,51,1.255,205.0,0.534,0.224
313,610.0,1.4e-05,6954,1816,6920,1788,65,53,1.226,208.8,0.556,0.176
314,728.0,1.7e-05,7058,1809,7010,1772,100,76,1.316,271.8,0.65,0.124
315,927.0,2.1e-05,5081,1788,5063,1772,39,37,1.054,125.9,0.914,0.735
316,1432.0,3.3e-05,3384,1899,3363,1766,42,245,0.171,642.4,0.223,0.044
317,2548.5,5.9e-05,3672,1856,3470,1756,424,189,2.243,1029.2,0.415,0.03
318,1035.0,2.4e-05,4863,1813,4780,1755,167,120,1.392,461.2,0.509,0.061
319,688.0,1.6e-05,4106,1775,4062,1752,120,43,2.791,368.7,0.309,0.064
320,1441.5,3.3e-05,6177,1833,6081,1747,198,150,1.32,680.1,0.199,0.039
321,611.5,1.4e-05,6605,1735,6582,1720,46,34,1.353,237.4,0.514,0.136
322,2289.0,5.3e-05,4308,1837,4221,1718,174,290,0.6,1031.5,0.12,0.027
323,1832.0,4.2e-05,4568,1765,4404,1696,322,127,2.535,774.4,0.39,0.038
324,668.0,1.5e-05,3427,1747,3410,1693,35,95,0.368,276.8,0.336,0.11
325,840.0,1.9e-05,5639,1712,5554,1687,184,60,3.067,435.8,0.4,0.056
326,554.0,1.3e-05,5205,1697,5144,1681,116,35,3.314,278.5,0.46,0.09
327,521.0,1.2e-05,7022,1723,6999,1677,48,94,0.511,238.9,0.46,0.115
328,665.5,1.5e-05,4577,1699,4555,1677,46,43,1.07,248.4,0.475,0.136
329,1153.0,2.7e-05,3779,1694,3761,1672,40,42,0.952,133.9,0.955,0.808
330,531.5,1.2e-05,6047,1704,6000,1667,81,77,1.052,254.1,0.421,0.103
331,997.5,2.3e-05,5842,1665,5742,1650,196,42,4.667,445.0,0.391,0.063
332,532.0,1.2e-05,4958,1655,4910,1648,102,20,5.1,232.4,0.477,0.124
333,1088.0,2.5e-05,4688,1693,4613,1639,165,117,1.41,444.0,0.552,0.069
334,3304.0,7.6e-05,6235,1816,5996,1633,472,274,1.723,1309.7,0.114,0.024
335,1013.5,2.3e-05,4839,1622,4820,1606,41,35,1.171,123.6,0.958,0.833
336,556.0,1.3e-05,5603,1635,5584,1605,40,55,0.727,212.0,0.395,0.156
337,1176.0,2.7e-05,3499,1612,3420,1602,165,23,7.174,357.2,0.737,0.116
338,625.0,1.4e-05,5784,1625,5765,1598,36,49,0.735,190.9,0.489,0.216
339,957.5,2.2e-05,4681,1644,4622,1595,125,101,1.238,367.3,0.577,0.089
340,624.5,1.4e-05,4259,1619,4213,1581,86,85,1.012,271.1,0.546,0.107
341,606.5,1.4e-05,4890,1584,4827,1579,133,12,11.083,302.1,0.582,0.084
342,671.5,1.5e-05,5321,1602,5295,1567,38,65,0.585,219.2,0.462,0.176
343,562.0,1.3e-05,5142,1592,5104,1554,78,75,1.04,248.7,0.571,0.114
344,521.5,1.2e-05,5281,1565,5258,1550,48,34,1.412,220.2,0.477,0.135
345,1038.0,2.4e-05,3686,1566,3620,1535,138,71,1.944,354.0,0.584,0.104
346,1205.5,2.8e-05,6210,1525,6078,1505,228,39,5.846,610.0,0.214,0.041
347,1862.0,4.3e-05,6509,1532,6349,1491,294,64,4.594,702.2,0.183,0.047
348,952.5,2.2e-05,4747,1505,4728,1488,40,36,1.111,130.1,0.921,0.707
349,747.0,1.7e-05,4523,1542,4479,1484,95,118,0.805,332.6,0.511,0.085
350,2201.0,5.1e-05,4134,1520,3964,1478,328,95,3.453,754.2,0.368,0.049
351,825.0,1.9e-05,3367,1524,3334,1450,72,148,0.486,371.2,0.496,0.075
352,1298.5,3e-05,4358,1490,4301,1412,116,149,0.779,430.4,0.647,0.088
353,677.5,1.6e-05,6397,1436,6327,1407,140,61,2.295,335.6,0.586,0.076
354,520.5,1.2e-05,4579,1401,4547,1384,68,33,2.061,165.4,0.756,0.239
355,735.5,1.7e-05,6089,1383,6011,1377,154,15,10.267,332.1,0.659,0.084
356,852.5,2e-05,4506,1449,4468,1374,84,144,0.583,371.9,0.48,0.077
357,1113.0,2.6e-05,6142,1439,6053,1373,180,139,1.295,510.2,0.383,0.054
358,722.0,1.7e-05,4348,1376,4292,1362,118,32,3.688,290.8,0.558,0.107
359,644.0,1.5e-05,7081,1411,7065,1358,39,112,0.348,265.3,0.462,0.115
360,548.5,1.3e-05,3310,1370,3299,1329,27,85,0.318,222.8,0.503,0.139
361,1274.5,2.9e-05,3453,1339,3364,1326,200,24,8.333,483.6,0.437,0.068
362,811.5,1.9e-05,4416,1331,4406,1269,22,123,0.179,286.2,0.628,0.124
363,1989.5,4.6e-05,6880,1318,6777,1257,224,129,1.736,776.5,0.127,0.041
364,2351.5,5.4e-05,4039,1298,3872,1251,338,99,3.414,826.1,0.437,0.043
365,1052.0,2.4e-05,6773,1255,6692,1208,145,87,1.667,428.5,0.27,0.072
366,523.5,1.2e-05,6294,1229,6264,1205,75,49,1.531,196.6,0.59,0.17
367,936.5,2.2e-05,6470,1218,6383,1190,168,64,2.625,404.2,0.31,0.072
368,623.5,1.4e-05,6494,1200,6451,1181,86,41,2.098,211.2,0.662,0.176
369,1620.5,3.7e-05,6764,1221,6664,1178,203,87,2.333,565.4,0.274,0.064
370,1071.5,2.5e-05,4467,1249,4450,1175,64,157,0.408,428.2,0.269,0.073
371,691.5,1.6e-05,4434,1205,4410,1166,58,85,0.682,228.0,0.532,0.167
372,906.5,2.1e-05,6348,1173,6288,1164,128,27,4.741,306.1,0.435,0.122
373,803.0,1.8e-05,6235,1150,6208,1104,68,83,0.819,313.7,0.295,0.103
374,513.5,1.2e-05,6866,1104,6858,1066,20,75,0.267,253.7,0.517,0.1
375,987.5,2.3e-05,6625,1067,6607,1046,38,42,0.905,130.1,0.928,0.733
376,767.5,1.8e-05,7121,1054,7082,1016,76,69,1.101,413.1,0.198,0.057
377,861.0,2e-05,6172,1030,6152,1015,40,32,1.25,120.2,0.934,0.749
378,686.5,1.6e-05,4398,969,4389,903,26,135,0.193,318.4,0.375,0.085
379,648.5,1.5e-05,6460,916,6435,893,49,47,1.043,190.4,0.525,0.225
380,833.5,1.9e-05,6439,876,6422,860,36,34,1.059,116.8,0.934,0.768
381,649.5,1.5e-05,4446,880,4430,833,34,99,0.343,266.8,0.31,0.115
382,550.5,1.3e-05,1928,812,1878,783,109,69,1.58,278.4,0.414,0.089
383,1795.0,4.1e-05,6525,868,6472,773,107,204,0.525,614.0,0.225,0.06
384,1229.0,2.8e-05,6313,857,6267,772,88,178,0.494,443.4,0.499,0.079
385,524.5,1.2e-05,1918,742,1868,718,112,57,1.965,275.3,0.431,0.087
386,731.5,1.7e-05,1573,753,1513,704,122,103,1.184,356.0,0.524,0.073
387,583.5,1.3e-05,7105,687,7056,673,104,28,3.714,240.6,0.638,0.127
388,644.5,1.5e-05,1938,696,1874,672,138,61,2.262,330.3,0.401,0.074
389,837.0,1.9e-05,4355,726,4343,649,43,158,0.272,381.2,0.251,0.072
390,573.0,1.3e-05,3433,654,3365,648,131,12,10.917,292.2,0.598,0.084
391,716.5,1.6e-05,6985,653,6922,625,132,52,2.538,310.8,0.534,0.093
392,525.5,1.2e-05,1040,647,1030,605,33,76,0.434,195.8,0.433,0.172
393,2373.0,5.5e-05,6823,768,6758,599,97,356,0.272,903.1,0.213,0.037
394,856.0,2e-05,1702,642,1636,587,131,114,1.149,372.4,0.626,0.078
395,501.0,1.2e-05,6716,565,6689,537,70,60,1.167,231.3,0.374,0.118
396,519.5,1.2e-05,3236,587,3217,526,46,126,0.365,292.7,0.522,0.076
397,671.5,1.5e-05,2211,562,2180,522,50,67,0.746,249.6,0.328,0.135
398,1079.5,2.5e-05,4410,619,4384,516,59,201,0.294,473.1,0.446,0.061
399,1932.5,4.4e-05,6374,607,6338,472,62,274,0.226,660.1,0.405,0.056
400,533.0,1.2e-05,4418,510,4398,451,35,118,0.297,276.7,0.461,0.088
401,1691.0,3.9e-05,6577,474,6452,422,236,112,2.107,584.8,0.361,0.062
402,510.5,1.2e-05,5410,417,5356,413,111,10,11.1,247.4,0.61,0.105
403,1590.0,3.7e-05,6707,473,6611,393,200,175,1.143,587.2,0.473,0.058
404,950.5,2.2e-05,5253,406,5153,390,196,29,6.759,448.4,0.491,0.059
405,1326.5,3.1e-05,5603,399,5469,372,269,47,5.723,611.2,0.364,0.045
406,804.5,1.9e-05,3536,380,3457,360,162,33,4.909,363.5,0.4,0.077
407,852.5,2e-05,6539,362,6463,331,146,65,2.246,356.4,0.622,0.084
408,1375.5,3.2e-05,6223,350,6100,322,251,64,3.922,589.3,0.433,0.05
409,553.0,1.3e-05,5947,330,5898,322,96,22,4.364,218.7,0.656,0.145
410,551.0,1.3e-05,1397,357,1379,313,34,91,0.374,240.9,0.312,0.119
411,643.5,1.5e-05,5300,309,5219,295,152,26,5.846,350.7,0.35,0.066
412,2522.0,5.8e-05,1942,494,1772,293,344,383,0.898,1131.1,0.331,0.025
413,880.5,2e-05,4914,323,4824,287,181,68,2.662,430.1,0.461,0.06
414,1466.5,3.4e-05,2029,79,1991,31,76,107,0.71,594.4,0.263,0.052
415,834.0,1.9e-05,277,5,188,2,179,10,17.9,391.5,0.614,0.068
416,1126.5,2.6e-05,88,10,16,2,169,49,3.449,456.8,0.248,0.068
