id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
26,514.0,1.1e-05,1465,5868,1446,5820,38,88,0.432,215.1,0.544,0.14
27,730.5,1.5e-05,1563,5835,1519,5811,85,50,1.7,219.4,0.61,0.191
28,5399.5,0.000111,3396,5880,2984,5804,816,152,5.368,1832.7,0.497,0.02
29,1286.5,2.7e-05,5515,5872,5487,5802,59,136,0.434,361.3,0.596,0.124
30,5780.5,0.000119,911,5838,861,5796,99,89,1.112,504.0,0.835,0.286
31,506.0,1e-05,2013,5809,1982,5788,73,44,1.659,198.2,0.523,0.162
32,1142.5,2.4e-05,3848,5857,3823,5783,56,148,0.378,371.9,0.561,0.104
33,2321.0,4.8e-05,5954,5819,5827,5782,253,81,3.123,652.5,0.498,0.069
34,1569.0,3.2e-05,1036,5850,1000,5778,79,155,0.51,466.0,0.602,0.091
35,897.5,1.9e-05,4553,5802,4536,5777,51,65,0.785,256.1,0.424,0.172
36,1315.5,2.7e-05,2891,5787,2813,5765,170,44,3.864,381.9,0.661,0.113
37,1129.0,2.3e-05,1083,5824,1047,5763,51,104,0.49,322.8,0.364,0.136
38,546.5,1.1e-05,643,5784,607,5753,69,73,0.945,219.5,0.607,0.143
39,2456.0,5.1e-05,2236,5815,2118,5752,246,142,1.732,690.1,0.503,0.065
40,836.0,1.7e-05,3551,5753,3480,5744,126,19,6.632,286.2,0.594,0.128
41,1223.0,2.5e-05,3807,5750,3752,5741,114,18,6.333,258.5,0.774,0.23
42,903.0,1.9e-05,3682,5752,3611,5739,137,23,5.957,354.6,0.462,0.09
43,3556.0,7.3e-05,6010,5791,5789,5723,430,136,3.162,1032.5,0.553,0.042
44,1260.0,2.6e-05,4852,5781,4793,5720,127,126,1.008,538.2,0.361,0.055
45,891.0,1.8e-05,5739,5731,5683,5718,105,23,4.565,290.2,0.554,0.133
46,2535.0,5.2e-05,5708,5768,5583,5718,241,77,3.13,599.7,0.361,0.089
47,779.0,1.6e-05,4451,5759,4444,5708,18,96,0.188,226.7,0.649,0.19
48,949.0,2e-05,531,5743,513,5704,39,90,0.433,256.1,0.489,0.182
49,792.5,1.6e-05,5490,5708,5440,5701,108,20,5.4,279.6,0.54,0.127
50,502.0,1e-05,5654,5714,5625,5694,57,39,1.462,158.9,0.692,0.25
51,508.0,1e-05,3718,5708,3688,5693,55,42,1.31,171.2,0.473,0.218
52,665.5,1.4e-05,3660,5720,3638,5693,49,47,1.043,255.9,0.447,0.128
53,1147.0,2.4e-05,412,5734,375,5692,81,105,0.771,399.5,0.261,0.09
54,1649.5,3.4e-05,2503,5734,2349,5690,316,101,3.129,723.6,0.356,0.04
55,1197.5,2.5e-05,1329,5738,1308,5681,58,108,0.537,492.7,0.225,0.062
56,2547.0,5.3e-05,5260,5704,5108,5672,305,53,5.755,720.8,0.464,0.062
57,1499.0,3.1e-05,2478,5710,2309,5666,327,113,2.894,754.0,0.26,0.033
58,1307.0,2.7e-05,594,5693,549,5663,73,65,1.123,288.9,0.543,0.197
59,1178.5,2.4e-05,5352,5669,5292,5661,128,18,7.111,298.4,0.696,0.166
60,891.0,1.8e-05,3496,5673,3440,5661,130,27,4.815,383.2,0.473,0.076
61,934.5,1.9e-05,5502,5660,5451,5654,118,16,7.375,272.3,0.667,0.158
62,1663.5,3.4e-05,3782,5669,3673,5653,218,25,8.72,526.7,0.517,0.075
63,1320.5,2.7e-05,3355,5686,3277,5636,164,112,1.464,539.7,0.392,0.057
64,1620.5,3.3e-05,305,5660,282,5634,52,50,1.04,160.8,0.953,0.788
65,600.0,1.2e-05,5053,5649,5014,5623,80,51,1.569,218.8,0.647,0.158
66,1157.5,2.4e-05,4743,5669,4691,5610,102,124,0.823,433.4,0.392,0.077
67,742.5,1.5e-05,354,5630,325,5601,60,51,1.176,223.0,0.458,0.188
68,2152.5,4.4e-05,2960,5623,2932,5600,58,50,1.16,183.1,0.964,0.807
69,911.5,1.9e-05,1921,5644,1892,5600,82,106,0.774,292.6,0.545,0.134
70,530.5,1.1e-05,698,5621,671,5600,50,39,1.282,170.3,0.565,0.23
71,915.5,1.9e-05,536,5636,505,5598,60,82,0.732,307.1,0.433,0.122
72,534.0,1.1e-05,741,5598,722,5568,36,64,0.562,175.8,0.554,0.217
73,607.5,1.3e-05,2871,5594,2853,5560,43,61,0.705,164.4,0.782,0.282
74,1942.5,4e-05,1879,5675,1779,5560,195,229,0.852,681.1,0.243,0.053
75,531.0,1.1e-05,187,5579,171,5557,45,51,0.882,199.3,0.417,0.168
76,768.0,1.6e-05,2905,5603,2898,5551,17,91,0.187,219.2,0.624,0.201
77,599.0,1.2e-05,615,5582,597,5549,42,63,0.667,218.8,0.503,0.157
78,973.0,2e-05,239,5558,221,5540,39,38,1.026,126.2,0.948,0.767
79,1058.5,2.2e-05,442,5595,423,5537,45,127,0.354,371.5,0.313,0.096
80,1345.0,2.8e-05,3947,5594,3902,5535,90,121,0.744,351.0,0.682,0.137
81,1238.5,2.6e-05,2833,5561,2813,5524,53,95,0.558,313.9,0.398,0.158
82,613.5,1.3e-05,1866,5553,1821,5517,78,82,0.951,251.0,0.425,0.122
83,1937.0,4e-05,1967,5605,1886,5511,158,195,0.81,564.2,0.494,0.076
84,1375.0,2.8e-05,4888,5543,4818,5503,154,94,1.638,407.9,0.626,0.104
85,980.5,2e-05,4641,5556,4587,5502,113,108,1.046,375.7,0.408,0.087
86,865.5,1.8e-05,303,5553,289,5495,31,114,0.272,288.5,0.367,0.131
87,959.0,2e-05,680,5534,642,5493,69,68,1.015,313.2,0.365,0.123
88,1620.0,3.3e-05,3173,5550,3079,5478,198,146,1.356,564.7,0.487,0.064
89,535.0,1.1e-05,2791,5499,2758,5473,53,44,1.205,208.9,0.411,0.154
90,1020.0,2.1e-05,557,5514,515,5473,77,71,1.085,408.3,0.42,0.077
91,790.0,1.6e-05,4770,5487,4721,5470,99,38,2.605,233.5,0.722,0.182
92,744.5,1.5e-05,4638,5465,4582,5457,118,18,6.556,277.1,0.634,0.122
93,1079.5,2.2e-05,2755,5525,2732,5455,47,132,0.356,323.7,0.567,0.129
94,1889.0,3.9e-05,2239,5518,2216,5454,63,137,0.46,516.2,0.311,0.089
95,763.5,1.6e-05,3514,5483,3466,5449,98,63,1.556,303.3,0.365,0.104
96,508.0,1e-05,7072,5472,7053,5448,45,44,1.023,224.3,0.398,0.127
97,685.0,1.4e-05,611,5483,587,5442,47,82,0.573,222.9,0.516,0.173
98,1284.0,2.6e-05,4456,5450,4355,5441,190,18,10.556,463.2,0.488,0.075
99,833.5,1.7e-05,1549,5485,1472,5440,147,92,1.598,395.2,0.476,0.067
100,540.5,1.1e-05,1562,5455,1516,5435,87,42,2.071,211.7,0.64,0.152
101,1333.5,2.8e-05,4863,5466,4789,5430,160,84,1.905,423.3,0.593,0.094
102,1130.5,2.3e-05,4024,5469,3989,5414,74,109,0.679,329.1,0.69,0.131
103,807.5,1.7e-05,2166,5461,2158,5410,16,99,0.162,286.9,0.63,0.123
104,575.0,1.2e-05,2125,5436,2101,5407,51,57,0.895,173.0,0.595,0.241
105,749.0,1.5e-05,3143,5432,3102,5406,87,56,1.554,257.1,0.584,0.142
106,648.5,1.3e-05,649,5443,631,5394,32,107,0.299,257.0,0.327,0.123
107,1453.0,3e-05,434,5469,372,5393,123,123,1.0,584.4,0.255,0.053
108,604.0,1.2e-05,4141,5407,4098,5390,85,36,2.361,207.8,0.637,0.176
109,513.0,1.1e-05,6394,5425,6384,5388,23,76,0.303,177.4,0.737,0.205
110,791.0,1.6e-05,775,5421,729,5366,92,109,0.844,305.4,0.666,0.107
111,614.5,1.3e-05,5618,5375,5601,5365,35,24,1.458,97.8,0.969,0.807
112,1370.5,2.8e-05,1575,5404,1472,5360,209,93,2.247,518.1,0.5,0.064
113,742.0,1.5e-05,4409,5364,4340,5359,132,13,10.154,301.5,0.621,0.103
114,645.5,1.3e-05,601,5372,580,5347,48,47,1.021,219.7,0.523,0.168
115,811.0,1.7e-05,1336,5373,1271,5338,140,70,2.0,345.4,0.527,0.085
116,1243.5,2.6e-05,3700,5365,3636,5336,116,62,1.871,447.1,0.339,0.078
117,789.0,1.6e-05,4226,5347,4154,5329,144,33,4.364,339.4,0.483,0.086
118,867.0,1.8e-05,562,5347,547,5323,32,60,0.533,168.0,0.742,0.386
119,2592.5,5.3e-05,2893,5390,2716,5317,351,159,2.208,872.8,0.368,0.043
120,706.0,1.5e-05,6517,5334,6496,5314,44,44,1.0,244.1,0.495,0.149
121,790.5,1.6e-05,1983,5357,1975,5311,19,82,0.232,191.6,0.778,0.27
122,573.5,1.2e-05,4102,5319,4057,5304,95,31,3.065,225.6,0.64,0.142
123,543.5,1.1e-05,354,5321,319,5293,60,50,1.2,222.7,0.323,0.138
124,1011.5,2.1e-05,928,5342,906,5275,58,141,0.411,345.5,0.415,0.107
125,620.0,1.3e-05,687,5316,649,5270,80,95,0.842,265.2,0.71,0.111
126,4964.0,0.000102,2452,5484,2209,5268,496,445,1.115,1479.9,0.588,0.028
127,1548.5,3.2e-05,1574,5326,1494,5257,171,144,1.188,483.7,0.671,0.083
128,1851.5,3.8e-05,2920,5328,2766,5250,306,144,2.125,765.2,0.299,0.04
129,2420.5,5e-05,2498,5274,2329,5247,348,60,5.8,779.3,0.602,0.05
130,1186.5,2.4e-05,855,5324,813,5215,68,217,0.313,513.0,0.308,0.057
131,760.5,1.6e-05,2877,5241,2831,5210,88,59,1.492,240.0,0.587,0.166
132,623.0,1.3e-05,5189,5205,5137,5195,109,22,4.955,251.0,0.417,0.124
133,3140.5,6.5e-05,3884,5289,3705,5188,346,190,1.821,866.4,0.597,0.053
134,526.5,1.1e-05,2887,5209,2861,5183,43,44,0.977,195.9,0.459,0.172
135,628.0,1.3e-05,1565,5202,1537,5182,66,42,1.571,267.6,0.431,0.11
136,1135.0,2.3e-05,1237,5264,1214,5178,60,157,0.382,374.2,0.42,0.102
137,873.5,1.8e-05,2954,5207,2930,5169,57,73,0.781,262.4,0.37,0.159
138,1310.5,2.7e-05,1085,5185,991,5155,212,86,2.465,520.7,0.267,0.061
139,539.0,1.1e-05,3028,5173,2987,5149,75,47,1.596,203.1,0.517,0.164
140,1073.0,2.2e-05,6520,5162,6479,5135,102,63,1.619,381.7,0.385,0.093
141,602.5,1.2e-05,3087,5157,3050,5127,67,67,1.0,255.2,0.361,0.116
142,786.0,1.6e-05,2809,5177,2760,5126,97,115,0.843,338.6,0.489,0.086
143,2827.0,5.8e-05,1598,5274,1451,5122,295,281,1.05,904.9,0.365,0.043
144,1881.5,3.9e-05,1044,5153,921,5107,256,127,2.016,641.2,0.304,0.058
145,566.0,1.2e-05,3041,5123,3022,5102,48,47,1.021,199.5,0.425,0.179
146,1682.0,3.5e-05,3313,5230,3251,5097,111,255,0.435,621.1,0.402,0.055
147,1822.0,3.8e-05,2554,5163,2386,5091,350,149,2.349,834.7,0.488,0.033
148,1907.0,3.9e-05,563,5171,499,5084,145,179,0.81,972.0,0.202,0.025
149,2572.0,5.3e-05,3355,5288,3333,5076,48,406,0.118,898.8,0.621,0.04
150,3248.0,6.7e-05,3850,5199,3628,5074,427,232,1.841,1089.4,0.476,0.034
151,1056.5,2.2e-05,7189,5104,7140,5065,84,95,0.884,359.8,0.308,0.103
152,1830.5,3.8e-05,3574,5118,3437,5062,268,125,2.144,667.3,0.38,0.052
153,743.0,1.5e-05,769,5126,736,5052,68,143,0.476,347.2,0.485,0.077
154,591.5,1.2e-05,2321,5064,2263,5038,118,54,2.185,284.5,0.621,0.092
155,2276.5,4.7e-05,3154,5207,3079,5021,159,372,0.427,910.9,0.48,0.034
156,776.0,1.6e-05,5512,5013,5437,5005,136,18,7.556,307.1,0.636,0.103
157,2922.5,6e-05,1319,5209,1271,5001,194,362,0.536,1000.5,0.112,0.037
158,2265.0,4.7e-05,3030,5059,2865,4998,345,127,2.717,808.2,0.512,0.044
159,2737.0,5.6e-05,3269,5195,3155,4993,171,381,0.449,975.4,0.153,0.036
160,671.5,1.4e-05,5633,4999,5579,4989,112,22,5.091,259.6,0.595,0.125
161,2167.5,4.5e-05,1378,5112,1285,4975,206,277,0.744,757.8,0.395,0.047
162,762.0,1.6e-05,1160,5015,1127,4963,71,112,0.634,304.5,0.53,0.103
163,1002.5,2.1e-05,2162,4996,2059,4951,200,90,2.222,482.3,0.59,0.054
164,863.5,1.8e-05,4604,5043,4573,4949,68,173,0.393,413.1,0.577,0.064
165,792.5,1.6e-05,257,4963,204,4946,109,30,3.633,260.6,0.396,0.147
166,742.0,1.5e-05,4766,4954,4693,4929,143,49,2.918,330.2,0.615,0.085
167,599.5,1.2e-05,4028,4939,3986,4925,92,26,3.538,227.2,0.525,0.146
168,708.0,1.5e-05,3638,4946,3616,4896,45,122,0.369,294.1,0.558,0.103
169,737.0,1.5e-05,6882,4899,6817,4892,122,15,8.133,283.5,0.582,0.115
170,576.0,1.2e-05,775,4910,755,4877,39,66,0.591,169.3,0.773,0.252
171,679.5,1.4e-05,839,4927,811,4874,53,86,0.616,231.5,0.529,0.159
172,741.5,1.5e-05,3927,4899,3878,4872,106,58,1.828,298.8,0.559,0.104
173,519.5,1.1e-05,6766,4879,6727,4869,74,22,3.364,191.8,0.599,0.177
174,600.0,1.2e-05,5450,4897,5431,4866,37,59,0.627,156.9,0.778,0.306
175,562.5,1.2e-05,2422,4884,2405,4849,37,70,0.529,218.2,0.618,0.148
176,2307.5,4.8e-05,1339,4979,1235,4837,215,284,0.757,783.2,0.525,0.047
177,533.5,1.1e-05,3678,4861,3657,4836,44,52,0.846,153.6,0.737,0.284
178,1486.0,3.1e-05,2518,4883,2479,4836,78,114,0.684,525.2,0.34,0.068
179,601.5,1.2e-05,5528,4865,5511,4826,37,72,0.514,191.6,0.674,0.206
180,682.5,1.4e-05,5182,4859,5163,4820,38,73,0.521,188.4,0.755,0.242
181,1132.5,2.3e-05,3799,4838,3724,4819,150,54,2.778,376.9,0.434,0.1
182,740.0,1.5e-05,5497,4868,5490,4812,17,101,0.168,231.7,0.642,0.173
183,1028.5,2.1e-05,7096,4865,7016,4811,145,91,1.593,395.7,0.302,0.083
184,803.5,1.7e-05,2334,4859,2318,4810,35,92,0.38,218.8,0.725,0.211
185,1401.0,2.9e-05,4327,4860,4218,4809,229,104,2.202,565.7,0.479,0.055
186,2147.5,4.4e-05,454,4835,426,4808,55,53,1.038,179.9,0.958,0.834
187,555.0,1.1e-05,576,4838,553,4805,45,67,0.672,188.0,0.658,0.197
188,1180.0,2.4e-05,6569,4829,6478,4803,189,56,3.375,446.3,0.564,0.074
189,1302.5,2.7e-05,1066,4877,991,4798,145,162,0.895,477.9,0.43,0.072
190,1533.0,3.2e-05,1859,4863,1718,4796,301,139,2.165,731.8,0.503,0.036
191,842.0,1.7e-05,535,4841,500,4796,80,80,1.0,327.3,0.287,0.099
192,2212.0,4.6e-05,1631,4870,1471,4793,348,168,2.071,873.2,0.519,0.036
193,578.5,1.2e-05,393,4828,364,4788,60,80,0.75,216.1,0.716,0.156
194,2523.0,5.2e-05,758,5015,649,4784,233,472,0.494,1151.7,0.352,0.024
195,608.0,1.3e-05,4866,4824,4859,4777,18,107,0.168,275.6,0.489,0.101
196,1742.0,3.6e-05,667,4911,611,4775,123,282,0.436,696.0,0.38,0.045
197,3482.5,7.2e-05,5920,4875,5723,4760,422,219,1.927,1033.9,0.649,0.041
198,528.0,1.1e-05,724,4758,668,4750,117,17,6.882,293.3,0.51,0.077
199,2796.5,5.8e-05,6290,4893,6257,4721,65,321,0.202,744.0,0.637,0.063
200,837.0,1.7e-05,214,4723,198,4705,33,37,0.892,114.6,0.953,0.801
201,3314.0,6.8e-05,5926,4723,5711,4704,427,37,11.541,969.1,0.627,0.044
202,3287.0,6.8e-05,1009,4796,742,4690,460,314,1.465,1311.0,0.083,0.024
203,1963.5,4.1e-05,1541,4733,1390,4679,305,108,2.824,735.7,0.459,0.046
204,975.0,2e-05,1200,4761,1169,4677,68,160,0.425,390.7,0.466,0.08
205,513.5,1.1e-05,5388,4688,5353,4662,85,52,1.635,221.9,0.472,0.131
206,1408.5,2.9e-05,4570,4726,4467,4652,186,155,1.2,548.1,0.399,0.059
207,706.0,1.5e-05,2025,4676,1975,4649,104,59,1.763,270.2,0.547,0.121
208,866.5,1.8e-05,7271,4693,7216,4646,126,94,1.34,346.5,0.436,0.091
209,1660.0,3.4e-05,7205,4639,7080,4611,269,88,3.057,640.9,0.251,0.051
210,947.5,2e-05,6229,4617,6175,4607,115,23,5.0,259.4,0.804,0.177
211,1332.0,2.7e-05,503,4672,414,4607,180,148,1.216,538.1,0.326,0.058
212,1258.0,2.6e-05,7578,4697,7561,4596,42,209,0.201,488.9,0.443,0.066
213,3337.5,6.9e-05,2755,4846,2643,4593,224,513,0.437,1244.7,0.353,0.027
214,1936.0,4e-05,6012,4641,5885,4591,259,86,3.012,620.4,0.422,0.063
215,2815.5,5.8e-05,1159,4804,1122,4591,104,430,0.242,1010.8,0.177,0.035
216,935.0,1.9e-05,290,4662,273,4574,38,188,0.202,420.6,0.561,0.066
217,636.0,1.3e-05,6036,4593,5963,4568,151,48,3.146,350.4,0.479,0.065
218,1599.0,3.3e-05,3309,4703,3277,4567,67,272,0.246,631.2,0.494,0.05
219,786.5,1.6e-05,6231,4584,6171,4555,129,60,2.15,318.8,0.598,0.097
220,676.0,1.4e-05,5461,4594,5446,4555,34,96,0.354,222.5,0.662,0.172
221,4726.5,9.8e-05,6626,4658,6285,4553,701,182,3.852,1687.1,0.201,0.021
222,736.5,1.5e-05,7478,4564,7418,4538,120,53,2.264,296.1,0.583,0.106
223,1323.5,2.7e-05,5656,4552,5547,4524,225,45,5.0,514.6,0.373,0.063
224,942.5,1.9e-05,2553,4548,2476,4524,152,49,3.102,355.0,0.644,0.094
225,803.5,1.7e-05,5909,4544,5864,4523,98,47,2.085,365.6,0.556,0.076
226,730.5,1.5e-05,6225,4538,6164,4516,118,42,2.81,283.5,0.615,0.114
227,586.5,1.2e-05,5272,4536,5257,4499,34,76,0.447,204.8,0.495,0.176
228,742.0,1.5e-05,6000,4524,5987,4478,27,90,0.3,260.3,0.559,0.138
229,1430.0,3e-05,5766,4495,5668,4470,171,55,3.109,600.2,0.564,0.05
230,720.0,1.5e-05,805,4512,782,4469,47,82,0.573,208.3,0.747,0.209
231,789.5,1.6e-05,5155,4524,5142,4465,26,100,0.26,286.1,0.601,0.121
232,582.0,1.2e-05,5207,4479,5175,4454,51,45,1.133,185.3,0.452,0.213
233,1548.0,3.2e-05,729,4510,701,4453,80,99,0.808,476.4,0.35,0.086
234,1225.0,2.5e-05,5934,4492,5907,4452,47,90,0.522,388.0,0.48,0.102
235,1131.5,2.3e-05,636,4493,611,4451,55,102,0.539,351.1,0.317,0.115
236,739.5,1.5e-05,1850,4498,1828,4444,48,115,0.417,289.3,0.619,0.111
237,1081.0,2.2e-05,4024,4442,3917,4435,204,15,13.6,464.2,0.465,0.063
238,1984.0,4.1e-05,2315,4476,2167,4432,308,96,3.208,762.9,0.509,0.043
239,1721.0,3.6e-05,2177,4549,2149,4430,59,243,0.243,545.4,0.62,0.073
240,1042.5,2.2e-05,548,4487,508,4430,84,114,0.737,308.7,0.642,0.137
241,1361.5,2.8e-05,1034,4479,925,4407,206,147,1.401,553.5,0.519,0.056
242,2392.5,4.9e-05,1346,4474,1200,4405,310,151,2.053,783.1,0.268,0.049
243,612.0,1.3e-05,4205,4421,4157,4404,83,35,2.371,215.0,0.59,0.166
244,3836.0,7.9e-05,7072,4526,6792,4393,554,269,2.059,1339.0,0.506,0.027
245,861.0,1.8e-05,4830,4443,4788,4392,78,92,0.848,272.0,0.494,0.146
246,533.5,1.1e-05,3962,4390,3899,4383,132,13,10.154,288.1,0.494,0.081
247,3282.5,6.8e-05,455,4577,249,4382,492,325,1.514,1388.5,0.089,0.021
248,1187.0,2.4e-05,231,4466,185,4377,97,164,0.591,418.1,0.489,0.085
249,810.0,1.7e-05,5807,4425,5797,4372,23,100,0.23,236.9,0.635,0.181
250,2300.5,4.7e-05,6031,4458,5913,4355,234,193,1.212,801.6,0.315,0.045
251,1033.5,2.1e-05,5634,4382,5545,4350,172,68,2.529,404.9,0.685,0.079
252,605.5,1.2e-05,730,4358,668,4347,128,20,6.4,287.2,0.455,0.092
253,1703.5,3.5e-05,6059,4432,5972,4340,184,178,1.034,573.7,0.415,0.065
254,551.0,1.1e-05,392,4328,334,4318,121,24,5.042,271.3,0.604,0.094
255,1835.5,3.8e-05,5419,4385,5294,4312,240,124,1.935,608.5,0.365,0.062
256,553.5,1.1e-05,560,4322,508,4311,104,24,4.333,236.3,0.642,0.125
257,1041.5,2.1e-05,944,4352,853,4309,166,95,1.747,432.3,0.402,0.07
258,1031.5,2.1e-05,1586,4349,1537,4304,98,90,1.089,316.9,0.643,0.129
259,504.0,1e-05,801,4296,756,4291,94,16,5.875,209.4,0.57,0.144
260,966.5,2e-05,1073,4352,1017,4290,120,114,1.053,390.7,0.408,0.08
261,1135.5,2.3e-05,666,4300,587,4284,167,29,5.759,383.7,0.425,0.097
262,3148.0,6.5e-05,5364,4425,5142,4281,401,246,1.63,1046.9,0.367,0.036
263,1096.0,2.3e-05,1768,4339,1718,4257,99,153,0.647,401.4,0.587,0.085
264,723.0,1.5e-05,5648,4286,5615,4247,63,85,0.741,329.6,0.278,0.084
265,1817.5,3.8e-05,7536,4381,7483,4226,105,299,0.351,720.5,0.266,0.044
266,506.0,1e-05,640,4256,619,4225,46,61,0.754,172.7,0.609,0.213
267,1408.0,2.9e-05,2126,4317,2105,4212,44,199,0.221,452.0,0.687,0.087
268,1241.0,2.6e-05,953,4233,839,4197,192,72,2.667,574.4,0.156,0.047
269,2933.5,6.1e-05,834,4264,610,4195,415,182,2.28,1027.1,0.184,0.035
270,845.0,1.7e-05,4926,4187,4852,4169,155,43,3.605,363.2,0.526,0.08
271,608.5,1.3e-05,4797,4171,4744,4165,106,15,7.067,253.7,0.61,0.119
272,697.0,1.4e-05,5508,4216,5497,4144,30,148,0.203,323.3,0.491,0.084
273,4376.0,9e-05,1412,4317,1148,4141,466,287,1.624,1241.7,0.148,0.036
274,1091.5,2.3e-05,5154,4178,5104,4102,100,135,0.741,371.0,0.535,0.1
275,828.5,1.7e-05,1165,4097,1110,4082,97,32,3.031,248.9,0.731,0.168
276,1171.5,2.4e-05,4867,4088,4775,4069,175,37,4.73,415.9,0.549,0.085
277,1918.0,4e-05,5820,4186,5771,4062,120,248,0.484,608.6,0.437,0.065
278,561.5,1.2e-05,350,4087,326,4053,58,51,1.137,238.4,0.327,0.124
279,1901.5,3.9e-05,5874,4183,5821,4052,129,257,0.502,637.5,0.36,0.059
280,676.5,1.4e-05,5663,4062,5608,4044,111,40,2.775,258.1,0.601,0.128
281,539.5,1.1e-05,967,4077,945,4026,48,99,0.485,249.2,0.553,0.109
282,2691.5,5.6e-05,5543,4106,5371,4009,366,241,1.519,997.3,0.179,0.034
283,510.0,1.1e-05,1158,4013,1144,3988,30,54,0.556,185.0,0.475,0.187
284,1476.5,3e-05,481,4083,394,3971,197,208,0.947,639.2,0.273,0.045
285,648.0,1.3e-05,308,3990,283,3958,68,71,0.958,310.9,0.284,0.084
286,4368.5,9e-05,4738,3982,4437,3954,568,80,7.1,1293.6,0.232,0.033
287,1912.5,3.9e-05,1735,4011,1653,3952,180,126,1.429,500.7,0.493,0.096
288,2130.5,4.4e-05,583,4097,414,3927,356,270,1.319,1017.0,0.119,0.026
289,871.0,1.8e-05,5761,3960,5726,3923,74,71,1.042,223.2,0.749,0.22
290,847.5,1.7e-05,4297,3922,4251,3896,100,58,1.724,265.0,0.595,0.152
291,821.0,1.7e-05,5671,3913,5640,3882,64,69,0.928,212.7,0.775,0.228
292,1525.5,3.1e-05,1264,3909,1220,3877,109,61,1.787,454.3,0.367,0.093
293,589.0,1.2e-05,362,3915,332,3870,62,100,0.62,255.2,0.632,0.114
294,667.0,1.4e-05,2278,3875,2245,3861,68,30,2.267,171.3,0.795,0.286
295,520.0,1.1e-05,646,3890,630,3861,41,58,0.707,210.8,0.323,0.147
296,896.0,1.8e-05,5692,3885,5653,3844,75,81,0.926,242.5,0.743,0.191
297,676.5,1.4e-05,2340,3836,2302,3818,75,42,1.786,222.4,0.638,0.172
298,594.0,1.2e-05,4204,3844,4169,3799,73,87,0.839,255.9,0.555,0.114
299,1176.0,2.4e-05,738,3848,684,3795,95,88,1.08,442.3,0.28,0.076
300,1698.0,3.5e-05,4089,3892,3999,3779,196,225,0.871,647.0,0.417,0.051
301,833.5,1.7e-05,361,3850,305,3779,109,146,0.747,394.1,0.472,0.067
302,509.5,1.1e-05,2178,3739,2149,3729,53,23,2.304,143.3,0.797,0.312
303,510.0,1.1e-05,3903,3718,3868,3704,68,32,2.125,178.2,0.739,0.202
304,1159.0,2.4e-05,2473,3720,2417,3678,108,104,1.038,376.4,0.592,0.103
305,880.5,1.8e-05,3578,3678,3508,3673,133,13,10.231,317.0,0.625,0.11
306,4919.0,0.000102,1823,3816,1553,3556,585,499,1.172,1674.9,0.454,0.022
307,2859.5,5.9e-05,3769,3569,3587,3553,353,35,10.086,795.8,0.594,0.057
308,509.0,1.1e-05,2902,3502,2862,3496,81,17,4.765,185.9,0.69,0.185
